"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE"
"1638","222080","씨아이에스","16,700","200","+1.21%","100","9,601","57,492",1.65,"5,242,747","8,350.00","25.60"
"1639","036830","솔브레인홀딩스","45,250","1,050","+2.38%","500","9,486","20,964",8.24,"66,906","0.49","15.06"
"1640","082270","젬백스","23,300","550","+2.42%","500","9,269","39,780",6.98,"252,684","-15.04","-88.24"
"1641","088800","에이스테크","22,400","150","+0.67%","500","9,175","40,958",5.39,"547,479","-14.04","-11.08"
"1642","230360","에코마케팅","28,200","500","+1.81%","100","9,170","32,518",7.16,"173,916","17.05","32.65"
"1643","028150","GS홈쇼핑","138,000","1,200","+0.88%","5,000","9,056","6,562",26.6,"13,900","7.70","9.81"
"1644","084370","유진테크","37,900","550","+1.47%","500","8,685","22,916",21.49,"207,927","-186.70","2.45"
"1645","215600","신라젠","12,100","0","0.00%","500","8,666","71,617",3.32,"0","-15.80","-100.14"
"1646","213420","덕산네오룩스","35,300","1,750","+5.22%","200","8,476","24,010",17.94,"364,486","27.51","12.73"
"1647","053030","바이넥스","26,550","200","+0.76%","500","8,430","31,751",6.94,"681,882","60.34","5.49"
"1648","122870","와이지엔터테인먼트","45,750","400","+0.88%","500","8,425","18,415",13.65,"341,835","-55.79","-6.18"
"1649","048410","현대바이오","23,400","650","+2.86%","500","8,404","35,916",7.2,"1,388,290","-320.55","1.75"
"1650","101490","에스앤에스텍","38,650","650","+1.71%","500","8,291","21,451",5.98,"272,360","66.30","12.00"
"1651","053800","안랩","82,400","1,100","-1.32%","500","8,251","10,014",19.42,"153,437","41.24","9.57"
"1652","183490","엔지켐생명과학","100,000","800","+0.81%","500","8,247","8,247",10.1,"103,212","-43.54","-25.41"
"1653","048530","인트론바이오","24,450","1,450","+6.30%","500","8,101","33,132",13.64,"607,653","102.73","-6.13"
"1654","294090","이오플로우","69,800","3,600","+5.44%","100","7,955","11,396",6.04,"285,698","-72.03","-202.28"
"1655","290650","엘앤씨바이오","36,150","100","-0.28%","500","7,909","21,877",7.61,"294,981","110.55","13.11"
"1656","086900","메디톡스","129,000","7,100","+5.82%","500","7,711","5,977",11.58,"69,237","-62.65","10.24"
"1657","131970","테스나","52,200","800","+1.56%","500","7,704","14,760",4.65,"294,266","34.78","17.50"
"1658","178320","서진시스템","42,300","900","+2.17%","500","7,657","18,101",7.01,"382,772","-42.56","20.25"
"1659","263050","유틸렉스","50,300","1,750","+3.60%","500","7,608","15,125",32.17,"137,256","-30.95","-24.42"
"1660","214370","케어젠","70,200","200","+0.29%","500","7,542","10,743",4.54,"20,758","21.43","13.31"
"1661","003380","하림지주","8,160","100","+1.24%","100","7,535","92,342",4.65,"282,098","12.85","3.24"
"1662","090460","비에이치","22,200","200","+0.91%","500","7,431","33,473",12.34,"901,155","22.79","24.22"
"1663","041960","코미팜","11,550","250","+2.21%","100","7,413","64,186",3.72,"277,282","-34.68","-25.64"
"1664","293780","압타바이오","66,400","500","-0.75%","500","7,367","11,095",0.61,"1,158,189","-190.26","-13.48"
"1665","222800","심텍","23,000","1,350","+6.24%","500","7,326","31,854",2.83,"447,077","11.47","-19.50"
"1666","041510","에스엠","30,900","300","+0.98%","500","7,247","23,453",15.73,"401,445","-19.81","-2.10"
"1667","067160","아프리카TV","62,900","1,100","+1.78%","500","7,230","11,495",40.36,"141,884","21.18","32.52"
"1668","058820","CMG제약","5,170","180","+3.61%","500","7,181","138,892",6.99,"1,968,913","235.00","2.15"
"1669","131290","티에스이","64,400","0","0.00%","500","7,124","11,061",11.05,"219,485","20.36","10.33"
"1670","078600","대주전자재료","45,850","1,550","+3.50%","500","7,055","15,388",7.55,"220,371","149.35","-1.11"
"1671","182400","엔케이맥스","20,600","750","+3.78%","500","7,044","34,195",6.36,"949,419","-14.49","-16.05"
"1672","100090","삼강엠앤티","19,550","850","+4.55%","500","6,946","35,528",2.78,"561,120","271.53","-15.40"
"1673","092190","서울바이오시스","18,100","300","+1.69%","500","6,918","38,224",0,"222,452","73.58","3.37"
"1674","226950","올릭스","50,500","2,000","+4.12%","500","6,890","13,643",3.82,"657,074","-39.18","-29.67"
"1675","206650","유바이오로직스","19,750","750","+3.95%","500","6,886","34,865",3.37,"603,864","-7.97","-2.92"
"1676","083790","크리스탈지노믹스","14,900","750","+5.30%","500","6,878","46,163",6.2,"477,443","-24.87","-22.54"
"1677","348150","고바이오랩","43,950","1,200","+2.81%","500","6,834","15,550",0.39,"454,608","N/A","134.55"
"1678","314130","지놈앤컴퍼니","51,200","1,200","-2.29%","500","6,812","13,305",0.67,"161,951","N/A","N/A"
"1679","950130","엑세스바이오","18,650","1,300","+7.49%","0","6,773","36,316",0.04,"486,803","-99.20","-56.79"
"1680","102710","이엔에프테크놀로지","47,300","1,700","+3.73%","500","6,744","14,258",9.85,"395,589","13.14","18.90"
"1681","140860","파크시스템스","99,500","3,000","+3.11%","500","6,636","6,669",12.63,"36,107","40.19","21.14"
"1682","025980","아난티","7,700","10","-0.13%","100","6,559","85,179",5.22,"799,629","-12.24","-2.02"
"1683","078160","메디포스트","41,800","200","+0.48%","500","6,528","15,618",15.2,"490,428","-38.38","-11.85"
"1684","112040","위메이드","38,800","850","+2.24%","500","6,518","16,800",6.75,"118,084","-40.12","-4.03"
"1685","115450","지트리비앤티","24,050","2,750","+12.91%","500","6,501","27,032",6.57,"1,017,620","-28.91","-24.77"
"1686","217270","넵튠","26,900","200","+0.75%","500","6,377","23,708",0.15,"320,932","36.90","-25.05"
"1687","214450","파마리서치프로덕트","64,900","3,300","+5.36%","500","6,353","9,789",6.17,"382,527","23.83","8.20"
"1688","092040","아미코젠","32,800","850","+2.66%","500","6,302","19,215",7.96,"133,268","18.86","0.07"
"1689","091700","파트론","11,500","200","+1.77%","500","6,228","54,156",13.68,"1,939,446","40.35","18.71"
"1690","189300","인텔리안테크","82,100","5,000","+6.49%","500","6,208","7,561",3.1,"288,066","258.18","10.05"
"1691","204270","제이앤티씨","10,650","50","+0.47%","500","6,161","57,848",1.32,"204,193","4.68","35.27"
"1692","015750","성우하이텍","7,650","230","+3.10%","500","6,120","80,000",11.39,"1,983,491","-20.90","3.69"
"1693","061970","엘비세미콘","13,950","250","+1.82%","500","6,108","43,785",2.91,"974,068","27.03","24.47"
"1694","151910","나노스","4,095","150","+3.80%","100","6,086","148,625",0.37,"1,969,061","-136.50","-49.23"
"1695","032300","한국파마","55,800","3,900","-6.53%","500","6,086","10,907",0.03,"751,560","88.71","22.64"
"1696","039840","디오","39,150","700","+1.82%","500","6,077","15,524",19.71,"188,962","60.51","16.97"
"1697","078130","국일제지","4,710","485","+11.48%","100","5,951","126,348",4.25,"6,961,672","-32.48","N/A"
"1698","031390","녹십자셀","46,650","0","0.00%","500","5,880","12,605",6.52,"212,720","257.73","14.52"
"1699","036810","에프에스티","28,700","800","+2.87%","500","5,807","20,234",1.83,"389,361","27.65","17.52"
"1700","183300","코미코","58,100","4,100","+7.59%","500","5,803","9,988",40.04,"148,871","22.21","21.04"
"1701","095610","테스","29,150","350","+1.22%","500","5,762","19,768",9.72,"511,272","21.09","4.56"
"1702","137400","피엔티","25,550","1,050","+4.29%","500","5,739","22,461",3.49,"515,149","53.68","-2.60"
"1703","290510","코리아센터","7,440","60","+0.81%","100","5,669","76,201",0.37,"649,740","86.51","3.75"
"1704","065660","안트로젠","62,200","3,700","+6.32%","500","5,656","9,094",12.43,"223,064","-83.60","-6.51"
"1705","267980","매일유업","71,700","900","+1.27%","500","5,624","7,844",16.36,"20,745","9.90","17.14"
"1706","060150","인선이엔티","11,900","200","+1.71%","500","5,541","46,564",4.67,"942,509","14.07","8.58"
"1707","319660","피에스케이","37,500","150","+0.40%","500","5,537","14,765",10.07,"159,891","18.91","N/A"
"1708","243070","휴온스","56,000","500","+0.90%","500","5,533","9,881",16.08,"44,245","14.17","21.36"
"1709","330860","네패스아크","51,300","1,000","+1.99%","500","5,531","10,782",0.08,"102,043","N/A","N/A"
"1710","068240","다원시스","20,250","450","+2.27%","500","5,481","27,064",7.4,"287,513","102.27","2.09"
"1711","166090","하나머티리얼즈","27,900","900","+3.33%","500","5,476","19,628",17.96,"174,125","17.48","20.86"
"1712","138080","오이솔루션","51,500","1,400","+2.79%","500","5,471","10,624",5.78,"111,533","29.89","44.43"
"1713","007390","네이처셀","8,940","40","+0.45%","500","5,470","61,190",5.15,"360,884","-91.22","1.44"
"1714","244460","올리패스","32,750","4,000","+13.91%","500","5,433","16,588",1.49,"2,401,757","-10.91","588.12"
"1715","131370","알서포트","10,150","350","+3.57%","100","5,407","53,267",22.74,"515,560","-195.19","14.87"
"1716","156100","엘앤케이바이오","40,050","2,050","+5.39%","500","5,348","13,352",10.12,"608,064","-163.47","-32.31"
"1717","074600","원익QnC","20,200","250","+1.25%","500","5,310","26,288",2.43,"446,228","16.30","1.23"
"1718","095660","네오위즈","24,050","250","+1.05%","500","5,299","22,034",15.61,"280,318","11.89","7.78"
"1719","030530","원익홀딩스","6,810","80","+1.19%","500","5,260","77,238",10.24,"928,993","8.65","4.42"
"1720","086390","유니테스트","24,800","850","+3.55%","500","5,241","21,134",4.81,"376,539","-192.25","17.03"
"1721","053580","웹케시","77,300","1,200","-1.53%","500","5,228","6,764",23.72,"24,950","48.25","24.24"
"1722","950180","SNK","24,750","2,700","+12.24%","0","5,213","21,062",70.87,"815,127","49.60","6.86"
"1723","038880","아이에이","1,890","180","+10.53%","100","5,206","275,455",1.18,"103,210,649","67.50","3.34"
"1724","041140","넥슨지티","14,700","900","+6.52%","500","5,200","35,373",3.7,"656,316","20.03","2.78"
"1725","023890","한국아트라스비엑스","56,700","2,700","+5.00%","1,000","5,188","9,150",2.62,"10,249","10.24","15.60"
"1726","050890","쏠리드","9,890","30","+0.30%","500","5,161","52,185",3.7,"795,899","170.52","4.97"
"1727","032190","다우데이타","13,350","100","+0.75%","500","5,113","38,300",4.2,"315,345","4.68","13.08"
"1728","035600","KG이니시스","18,200","300","+1.68%","500","5,079","27,904",18,"130,220","12.35","21.61"
"1729","174900","앱클론","33,200","1,150","+3.59%","500","5,072","15,278",11.2,"102,916","-90.22","9.49"
"1730","064550","바이오니아","19,800","800","+4.21%","500","4,976","25,132",9.84,"359,288","22.45","-22.49"
"1731","018000","유니슨","4,100","70","+1.74%","500","4,975","121,352",3.68,"2,308,767","-37.27","-5.71"
"1732","263720","디앤씨미디어","40,450","1,450","+3.72%","500","4,965","12,275",1.36,"84,125","59.05","12.44"
"1733","033290","코웰패션","5,600","0","0.00%","500","4,956","88,500",4.47,"247,435","8.46","22.72"
"1734","049070","인탑스","28,800","0","0.00%","500","4,954","17,200",34.44,"64,286","19.39","8.50"
"1735","059090","미코","15,800","350","+2.27%","500","4,948","31,317",4.69,"702,014","58.96","8.96"
"1736","215200","메가스터디교육","41,650","100","+0.24%","100","4,934","11,845",27.09,"55,293","20.31","20.45"
"1737","108230","톱텍","12,950","1,050","+8.82%","500","4,924","38,023",3.35,"508,626","17.31","1.09"
"1738","036930","주성엔지니어링","10,200","720","+7.59%","500","4,921","48,249",8.74,"1,923,251","-23.39","11.50"
"1739","950160","코오롱티슈진","8,010","0","0.00%","0","4,896","61,118",7.05,"0","-11.64","-42.69"
"1740","175250","아이큐어","64,200","1,000","+1.58%","500","4,847","7,549",0.7,"215,284","-21.88","-9.60"
"1741","348210","넥스틴","50,500","200","-0.39%","500","4,787","9,479",7.76,"134,080","-139.89","-108.77"
"1742","206640","바디텍메드","20,050","1,250","+6.65%","1,000","4,709","23,487",7.3,"374,570","14.94","16.78"
"1743","232140","와이아이케이","5,820","30","+0.52%","100","4,700","80,758",0.21,"524,239","44.43","-10.66"
"1744","194480","데브시스터즈","41,850","9,650","+29.97%","500","4,697","11,224",0.13,"2,199,381","-42.27","-12.10"
"1745","332570","와이팜","12,600","0","0.00%","500","4,680","37,141",0.61,"473,275","37.17","28.33"
"1746","027360","아주IB투자","3,900","20","-0.51%","500","4,642","119,015",0.02,"983,266","15.60","10.07"
"1747","006730","서부T&D","7,970","120","+1.53%","500","4,634","58,140",13.5,"177,864","-34.06","0.01"
"1748","200230","텔콘RF제약","5,240","250","+5.01%","100","4,585","87,509",7.96,"3,274,065","-9.21","-39.28"
"1749","013120","동원개발","4,975","145","+3.00%","500","4,518","90,808",12.89,"287,476","4.01","11.49"
"1750","038500","삼표시멘트","4,150","60","+1.47%","500","4,455","107,357",2.35,"558,303","29.43","2.96"
"1751","321550","티움바이오","18,650","550","+3.04%","500","4,436","23,784",0.8,"170,766","-52.68","-11.70"
"1752","104830","원익머트리얼즈","35,150","250","+0.72%","500","4,432","12,608",16.8,"55,975","14.99","9.55"
"1753","089030","테크윙","22,850","400","+1.78%","500","4,414","19,319",3.66,"311,707","12.12","6.41"
"1754","089970","에이피티씨","18,700","500","+2.75%","100","4,407","23,565",2.16,"195,716","30.86","N/A"
"1755","078070","유비쿼스홀딩스","23,500","350","-1.47%","500","4,394","18,697",4.03,"57,424","41.23","3.53"
"1756","299030","하나기술","116,000","7,000","+6.42%","500","4,365","3,763",0.18,"131,267","74.26","36.60"
"1757","032620","유비케어","8,340","30","+0.36%","500","4,353","52,197",1.67,"226,091","50.24","6.66"
"1758","298060","에스씨엠생명과학","36,600","1,000","+2.81%","500","4,346","11,876",5.55,"165,990","-6.88","150.54"
"1759","029960","코엔텍","8,640","80","+0.93%","500","4,320","50,000",8.15,"196,824","18.50","16.01"
"1760","272290","이녹스첨단소재","45,450","650","+1.45%","500","4,319","9,502",11.83,"75,007","16.40","21.10"
"1761","003800","에이스침대","38,900","450","+1.17%","1,000","4,314","11,090",3.72,"1,541","10.07","9.82"
"1762","089010","켐트로닉스","29,000","0","0.00%","500","4,309","14,858",7.37,"623,890","40.33","18.50"
"1763","119860","다나와","32,950","1,300","+4.11%","500","4,308","13,075",20.23,"49,836","15.31","23.63"
"1764","080160","모두투어","22,750","100","+0.44%","500","4,300","18,900",13.6,"383,714","-14.10","1.39"
"1765","099320","쎄트렉아이","59,100","400","-0.67%","500","4,296","7,268",6.3,"375,461","44.77","11.74"
"1766","030520","한글과컴퓨터","17,450","250","+1.45%","500","4,288","24,575",10.2,"114,201","12.42","8.87"
"1767","284620","카이노스메드","4,065","0","0.00%","100","4,266","104,943",4.34,"482,318","-52.12","0.81"
"1768","039560","다산네트웍스","12,150","150","+1.25%","500","4,263","35,090",1.25,"580,314","-125.26","1.11"
"1769","122990","와이솔","15,000","150","+1.01%","500","4,226","28,172",7.8,"380,650","90.91","10.19"
"1770","093320","케이아이엔엑스","86,300","1,300","+1.53%","500","4,211","4,880",35.9,"17,621","25.88","20.10"
"1771","225570","넷게임즈","14,600","0","0.00%","500","4,210","28,839",0.86,"405,409","18.65","-60.09"
"1772","067000","조이시티","9,410","30","+0.32%","500","4,187","44,492",8.29,"1,069,189","21.44","-4.91"
"1773","044340","위닉스","23,400","600","+2.63%","500","4,182","17,873",4.91,"154,919","10.62","29.85"
"1774","215000","골프존","65,700","700","+1.08%","500","4,123","6,275",8.83,"16,796","15.23","8.21"
"1775","080580","오킨스전자","23,300","1,800","+8.37%","500","4,119","17,679",6.06,"310,558","1,226.32","0.92"
"1776","216080","제테마","23,200","900","+4.04%","500","4,075","17,566",0.81,"229,702","-21.54","-101.92"
"1777","060720","KH바텍","17,200","50","-0.29%","500","4,072","23,674",7.7,"234,664","-23.96","-6.36"
"1778","256840","한국비엔씨","7,860","1,810","+29.92%","100","4,050","51,532",0.53,"33,960,864","-71.45","-27.36"
"1779","078590","OQP","5,110","10","+0.20%","200","4,023","78,725",2.85,"1,433,782","-4.4","-23.79"
"1780","065680","우주일렉트로","40,300","350","+0.88%","500","4,003","9,934",11.31,"116,391","31.1","6.37"
"1781","053610","프로텍","36,000","800","-2.17%","500","3,960","11,000",3.16,"2,454,538","45.63","19.94"
"1782","101360","이엔드디","38,350","400","-1.03%","500","3,958","10,320",2.6,"270,760","41.28","83.76"
"1783","036200","유니셈","12,900","500","+4.03%","500","3,956","30,664",15.55,"1,065,692","13.42","18.57"
"1784","052400","코나아이","25,300","50","-0.20%","500","3,936","15,559",1.52,"71,870","290.8","-5.96"
"1785","043150","바텍","26,500","2,000","+8.16%","500","3,936","14,854",18.72,"563,237","26.32","14.49"
"1786","228670","레이","59,100","3,500","+6.29%","500","3,932","6,653",18.17,"222,693","49.29","27.58"
"1787","034950","한국기업평가","86,600","900","+1.05%","5,000","3,932","4,541",75.99,"9,309","20.07","20.96"
"1788","097780","에스맥","1,505","5","+0.33%","200","3,930","261,146",2.81,"15,763,082","24.27","-6.43"
"1789","192440","슈피겐코리아","62,700","100","-0.16%","500","3,898","6,216",20.22,"45,338","6.24","14.52"
"1790","200710","에이디테크놀로지","29,350","1,050","+3.71%","500","3,896","13,275",0.23,"270,917","46.37","15.31"
"1791","241840","에이스토리","41,650","750","+1.83%","500","3,881","9,318",17.54,"193,571","-34.56","-4.61"
"1792","042040","케이피엠테크","2,760","310","+12.65%","100","3,870","140,211",1.72,"30,065,848","-12.11","-28.53"
"1793","045390","대아티아이","5,390","0","0.00%","100","3,835","71,152",7.13,"1,167,617","539","2.32"
"1794","100130","동국S&C","6,670","220","+3.41%","500","3,811","57,143",1.59,"572,448","46","3.69"
"1795","347860","알체라","28,400","900","+3.27%","500","3,797","13,369",0.31,"406,346","-16.65","-281.77"
"1796","121800","비덴트","8,290","10","+0.12%","500","3,786","45,674",3.33,"1,910,295","20.27","-3.01"
